2026-06-26 09:49:01,286 | INFO     | root:86 | Logging initialised: level=20, file=logs/transcription_20260626.log
2026-06-26 09:56:39,039 | ERROR    | app.action_extractor:65 | OpenAI action item extraction failed: Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}. Using heuristic fallback.
2026-06-26 09:56:39,076 | WARNING  | presidio-analyzer:272 | Entity MONEY is not mapped to a Presidio entity, but keeping anyway. Add to `NerModelConfiguration.labels_to_ignore` to remove.
2026-06-26 09:56:39,091 | WARNING  | presidio-analyzer:272 | Entity MONEY is not mapped to a Presidio entity, but keeping anyway. Add to `NerModelConfiguration.labels_to_ignore` to remove.
2026-06-26 09:56:39,107 | INFO     | app.database:118 | Call record inserted: b209d209-b47f-4635-b010-76c60b3247e1
2026-06-26 09:56:39,680 | INFO     | httpx:1025 | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 401 Unauthorized"
2026-06-26 09:56:39,686 | WARNING  | app.summarizer:106 | GPT summarisation failed (Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}). Using extractive fallback.
2026-06-26 09:56:39,691 | INFO     | app.summarizer:72 | Summary generated: engine=extractive latency=582.9ms
2026-06-26 09:56:39,692 | INFO     | app.latency_tracker:62 | LATENCY job_id=b209d209-b47f-4635-b010-76c60b3247e1 preprocess=866ms transcribe=19085ms intelligence=584ms total=20541ms [✅ OK]
2026-06-26 09:56:39,693 | INFO     | app.main:442 | Transcription complete: job_id=b209d209-b47f-4635-b010-76c60b3247e1, segments=4, duration=1491.77s, wer=N/A
2026-06-26 10:04:21,018 | INFO     | app.main:122 | VoiceOps Sentinel shutting down…
2026-06-26 10:04:21,701 | INFO     | root:86 | Logging initialised: level=20, file=logs/transcription_20260626.log
2026-06-26 10:04:21,705 | INFO     | app.database:56 | Database initialized successfully at ./voiceops.db
2026-06-26 10:04:21,705 | INFO     | app.main:116 | VoiceOps Sentinel starting up | ASR_BACKEND=whisper | MAX_FILE_SIZE=26214400 bytes
2026-06-26 10:13:16,945 | INFO     | app.main:122 | VoiceOps Sentinel shutting down…
2026-06-26 10:13:17,594 | INFO     | root:86 | Logging initialised: level=20, file=logs/transcription_20260626.log
2026-06-26 10:13:17,598 | INFO     | app.database:56 | Database initialized successfully at ./voiceops.db
2026-06-26 10:13:17,598 | INFO     | app.main:116 | VoiceOps Sentinel starting up | ASR_BACKEND=whisper | MAX_FILE_SIZE=26214400 bytes
2026-06-26 10:14:20,876 | INFO     | app.main:122 | VoiceOps Sentinel shutting down…
2026-06-26 10:14:21,510 | INFO     | root:86 | Logging initialised: level=20, file=logs/transcription_20260626.log
2026-06-26 10:14:21,514 | INFO     | app.database:56 | Database initialized successfully at ./voiceops.db
2026-06-26 10:14:21,514 | INFO     | app.main:116 | VoiceOps Sentinel starting up | ASR_BACKEND=whisper | MAX_FILE_SIZE=26214400 bytes
2026-06-26 10:15:01,644 | INFO     | app.main:122 | VoiceOps Sentinel shutting down…
2026-06-26 10:15:02,227 | INFO     | root:86 | Logging initialised: level=20, file=logs/transcription_20260626.log
2026-06-26 10:15:02,230 | INFO     | app.database:56 | Database initialized successfully at ./voiceops.db
2026-06-26 10:15:02,231 | INFO     | app.main:116 | VoiceOps Sentinel starting up | ASR_BACKEND=whisper | MAX_FILE_SIZE=26214400 bytes
